Image,Detected_Classes,Class_Frequencies
img/64730.png,"['person', 'truck', 'handbag', 'car', 'bus', 'backpack', 'potted plant', 'dining table', 'book', 'bottle', 'chair', 'bench', 'suitcase', 'skateboard', 'surfboard']","{'person': 10, 'truck': 2, 'handbag': 4, 'car': 2, 'bus': 1, 'backpack': 2, 'potted plant': 1, 'dining table': 1, 'book': 1, 'bottle': 1, 'chair': 1, 'bench': 1, 'suitcase': 1, 'skateboard': 1, 'surfboard': 1}"
img/97125.png,"['person', 'baseball glove', 'oven', 'traffic light', 'handbag']","{'person': 4, 'baseball glove': 2, 'oven': 2, 'traffic light': 1, 'handbag': 1}"
img/39206.png,"['person', 'tie', 'cup', 'vase', 'bowl', 'dining table', 'orange', 'apple', 'banana', 'book', 'bottle', 'spoon', 'wine glass']","{'person': 1, 'tie': 1, 'cup': 4, 'vase': 2, 'bowl': 6, 'dining table': 3, 'orange': 8, 'apple': 6, 'banana': 4, 'book': 1, 'bottle': 2, 'spoon': 1, 'wine glass': 1}"
img/67593.png,"['person', 'bench']","{'person': 1, 'bench': 1}"
img/01325.png,['person'],{'person': 1}
img/89136.png,"['person', 'handbag', 'baseball bat', 'backpack', 'sports ball', 'bed', 'suitcase', 'chair', 'bottle', 'book', 'umbrella']","{'person': 17, 'handbag': 3, 'baseball bat': 1, 'backpack': 2, 'sports ball': 1, 'bed': 1, 'suitcase': 1, 'chair': 2, 'bottle': 1, 'book': 1, 'umbrella': 1}"
img/03924.png,"['person', 'bottle', 'backpack', 'handbag', 'traffic light', 'tie', 'parking meter']","{'person': 1, 'bottle': 4, 'backpack': 1, 'handbag': 1, 'traffic light': 1, 'tie': 1, 'parking meter': 1}"
img/52037.png,"['person', 'book', 'chair', 'dining table', 'laptop', 'tv', 'keyboard']","{'person': 2, 'book': 75, 'chair': 4, 'dining table': 2, 'laptop': 1, 'tv': 1, 'keyboard': 1}"
img/80321.png,"['bird', 'cat', 'zebra', 'kite', 'potted plant']","{'bird': 2, 'cat': 1, 'zebra': 1, 'kite': 1, 'potted plant': 1}"
img/50962.png,"['tie', 'person', 'cell phone', 'sports ball', 'bottle', 'skateboard']","{'tie': 8, 'person': 47, 'cell phone': 1, 'sports ball': 1, 'bottle': 2, 'skateboard': 1}"
img/01359.png,"['person', 'tie', 'cup', 'cell phone', 'bench', 'wine glass', 'bottle']","{'person': 3, 'tie': 7, 'cup': 2, 'cell phone': 1, 'bench': 3, 'wine glass': 1, 'bottle': 1}"
img/27506.png,['person'],{'person': 3}
img/70543.png,"['person', 'bottle', 'sink', 'dining table', 'cat', 'dog', 'umbrella', 'cup', 'book', 'broccoli', 'car', 'keyboard', 'bear', 'chair', 'bench', 'vase', 'bowl']","{'person': 13, 'bottle': 14, 'sink': 4, 'dining table': 4, 'cat': 4, 'dog': 4, 'umbrella': 2, 'cup': 2, 'book': 6, 'broccoli': 1, 'car': 1, 'keyboard': 1, 'bear': 2, 'chair': 2, 'bench': 2, 'vase': 1, 'bowl': 2}"
img/48315.png,"['person', 'sports ball', 'baseball bat', 'tennis racket']","{'person': 3, 'sports ball': 1, 'baseball bat': 1, 'tennis racket': 1}"
img/10649.png,"['person', 'chair', 'book', 'laptop', 'suitcase', 'dining table', 'cell phone', 'mouse']","{'person': 1, 'chair': 3, 'book': 17, 'laptop': 1, 'suitcase': 1, 'dining table': 2, 'cell phone': 2, 'mouse': 1}"
img/62509.png,"['person', 'handbag', 'chair', 'tie', 'umbrella', 'bottle', 'spoon', 'backpack', 'toothbrush']","{'person': 8, 'handbag': 3, 'chair': 6, 'tie': 4, 'umbrella': 1, 'bottle': 5, 'spoon': 1, 'backpack': 2, 'toothbrush': 1}"
img/64571.png,"['person', 'bed', 'couch', 'cell phone']","{'person': 3, 'bed': 6, 'couch': 4, 'cell phone': 1}"
img/36521.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/40268.png,['person'],{'person': 2}
img/40723.png,"['person', 'cup', 'spoon', 'cell phone', 'bottle', 'chair', 'dining table', 'fork', 'handbag', 'car', 'bus', 'clock', 'knife', 'remote', 'bowl', 'bench', 'truck', 'wine glass', 'tie']","{'person': 13, 'cup': 2, 'spoon': 1, 'cell phone': 3, 'bottle': 17, 'chair': 4, 'dining table': 4, 'fork': 1, 'handbag': 3, 'car': 3, 'bus': 1, 'clock': 1, 'knife': 1, 'remote': 1, 'bowl': 1, 'bench': 1, 'truck': 1, 'wine glass': 1, 'tie': 1}"
img/87924.png,"['person', 'kite', 'bird', 'chair', 'skateboard', 'handbag', 'backpack', 'cell phone', 'surfboard', 'boat', 'tie']","{'person': 2, 'kite': 1, 'bird': 1, 'chair': 1, 'skateboard': 1, 'handbag': 1, 'backpack': 1, 'cell phone': 1, 'surfboard': 1, 'boat': 1, 'tie': 1}"
img/12589.png,"['person', 'bed', 'dining table']","{'person': 1, 'bed': 1, 'dining table': 1}"
img/06524.png,"['person', 'chair', 'laptop', 'tv', 'cup', 'couch']","{'person': 2, 'chair': 8, 'laptop': 1, 'tv': 2, 'cup': 1, 'couch': 1}"
img/52719.png,"['person', 'tie', 'bed', 'scissors', 'baseball glove', 'spoon', 'toothbrush', 'frisbee']","{'person': 5, 'tie': 7, 'bed': 4, 'scissors': 1, 'baseball glove': 1, 'spoon': 1, 'toothbrush': 1, 'frisbee': 1}"
img/45139.png,[],{}
img/53814.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/32960.png,['person'],{'person': 1}
img/85310.png,"['person', 'handbag']","{'person': 99, 'handbag': 1}"
img/90657.png,['person'],{'person': 1}
img/78321.png,"['person', 'skateboard', 'umbrella', 'horse', 'bench', 'baseball bat', 'dog', 'handbag', 'cow', 'skis']","{'person': 27, 'skateboard': 1, 'umbrella': 3, 'horse': 1, 'bench': 1, 'baseball bat': 1, 'dog': 1, 'handbag': 2, 'cow': 1, 'skis': 1}"
img/28495.png,"['person', 'sports ball', 'frisbee', 'cup']","{'person': 2, 'sports ball': 1, 'frisbee': 1, 'cup': 1}"
img/05791.png,"['cow', 'sheep', 'dog', 'bear']","{'cow': 1, 'sheep': 1, 'dog': 1, 'bear': 1}"
img/16452.png,"['dog', 'bear', 'cat', 'sports ball']","{'dog': 1, 'bear': 1, 'cat': 1, 'sports ball': 2}"
img/07521.png,"['person', 'baseball bat', 'knife']","{'person': 1, 'baseball bat': 1, 'knife': 1}"
img/97514.png,['person'],{'person': 1}
img/74508.png,"['bird', 'sheep']","{'bird': 1, 'sheep': 1}"
img/74259.png,"['person', 'bottle', 'knife', 'chair', 'bench', 'tie']","{'person': 3, 'bottle': 1, 'knife': 2, 'chair': 2, 'bench': 1, 'tie': 1}"
img/39725.png,['person'],{'person': 2}
img/03624.png,"['person', 'remote', 'toothbrush', 'chair', 'handbag', 'cell phone']","{'person': 1, 'remote': 1, 'toothbrush': 1, 'chair': 1, 'handbag': 1, 'cell phone': 1}"
img/40218.png,"['fork', 'cup', 'person', 'sandwich', 'dining table', 'hot dog', 'bowl', 'knife', 'baseball bat', 'donut', 'teddy bear', 'bottle', 'cake', 'spoon', 'hair drier']","{'fork': 6, 'cup': 4, 'person': 9, 'sandwich': 2, 'dining table': 2, 'hot dog': 2, 'bowl': 4, 'knife': 6, 'baseball bat': 1, 'donut': 3, 'teddy bear': 1, 'bottle': 3, 'cake': 3, 'spoon': 1, 'hair drier': 1}"
img/51928.png,"['person', 'tie']","{'person': 3, 'tie': 4}"
img/27548.png,"['person', 'baseball bat', 'backpack', 'tie', 'book', 'skateboard']","{'person': 1, 'baseball bat': 2, 'backpack': 1, 'tie': 2, 'book': 1, 'skateboard': 1}"
img/57649.png,"['teddy bear', 'bear', 'bird', 'frisbee', 'sports ball', 'baseball glove', 'dog', 'cat']","{'teddy bear': 1, 'bear': 1, 'bird': 2, 'frisbee': 1, 'sports ball': 1, 'baseball glove': 1, 'dog': 1, 'cat': 1}"
img/89512.png,"['person', 'sports ball', 'baseball bat']","{'person': 3, 'sports ball': 1, 'baseball bat': 1}"
img/87692.png,"['dog', 'cat', 'person', 'umbrella', 'bird', 'car', 'bear', 'dining table', 'bench']","{'dog': 6, 'cat': 4, 'person': 9, 'umbrella': 2, 'bird': 2, 'car': 2, 'bear': 3, 'dining table': 2, 'bench': 2}"
img/84325.png,"['person', 'bottle', 'tie', 'pizza', 'cup', 'sandwich', 'chair', 'bowl', 'donut', 'dining table']","{'person': 9, 'bottle': 1, 'tie': 2, 'pizza': 1, 'cup': 2, 'sandwich': 1, 'chair': 5, 'bowl': 1, 'donut': 1, 'dining table': 1}"
img/42083.png,['person'],{'person': 1}
img/26531.png,"['person', 'tie', 'handbag', 'bed', 'backpack']","{'person': 1, 'tie': 3, 'handbag': 3, 'bed': 2, 'backpack': 1}"
img/87390.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/10475.png,"['person', 'kite', 'train', 'spoon', 'bird', 'scissors', 'airplane']","{'person': 3, 'kite': 10, 'train': 1, 'spoon': 1, 'bird': 1, 'scissors': 1, 'airplane': 1}"
img/91736.png,"['person', 'bottle', 'bench', 'cup', 'handbag', 'bowl', 'dining table', 'traffic light', 'backpack', 'wine glass']","{'person': 18, 'bottle': 1, 'bench': 1, 'cup': 1, 'handbag': 6, 'bowl': 1, 'dining table': 4, 'traffic light': 3, 'backpack': 1, 'wine glass': 2}"
img/48379.png,"['person', 'bottle', 'tie', 'teddy bear']","{'person': 2, 'bottle': 1, 'tie': 1, 'teddy bear': 1}"
img/19740.png,"['person', 'bench', 'backpack', 'cow', 'car', 'sheep', 'teddy bear', 'banana', 'dog']","{'person': 3, 'bench': 1, 'backpack': 1, 'cow': 2, 'car': 1, 'sheep': 1, 'teddy bear': 1, 'banana': 1, 'dog': 2}"
img/21659.png,"['cat', 'person', 'bed', 'couch']","{'cat': 2, 'person': 2, 'bed': 3, 'couch': 2}"
img/19846.png,"['person', 'tie', 'cell phone', 'bed']","{'person': 4, 'tie': 1, 'cell phone': 2, 'bed': 1}"
img/16758.png,"['scissors', 'person', 'cat', 'bed', 'suitcase', 'cell phone', 'dog', 'toothbrush', 'umbrella', 'handbag']","{'scissors': 4, 'person': 4, 'cat': 2, 'bed': 2, 'suitcase': 2, 'cell phone': 1, 'dog': 1, 'toothbrush': 1, 'umbrella': 1, 'handbag': 1}"
img/45176.png,"['person', 'tv', 'couch', 'bed', 'cell phone', 'toothbrush']","{'person': 2, 'tv': 2, 'couch': 1, 'bed': 1, 'cell phone': 1, 'toothbrush': 2}"
img/87501.png,"['bowl', 'dog', 'person', 'teddy bear', 'broccoli', 'sheep', 'cake', 'cow']","{'bowl': 1, 'dog': 3, 'person': 9, 'teddy bear': 3, 'broccoli': 1, 'sheep': 2, 'cake': 1, 'cow': 1}"
img/82547.png,"['person', 'tie']","{'person': 2, 'tie': 3}"
img/40728.png,"['person', 'bottle']","{'person': 6, 'bottle': 1}"
img/18465.png,"['sheep', 'bear', 'dog', 'giraffe', 'cow', 'horse']","{'sheep': 3, 'bear': 1, 'dog': 1, 'giraffe': 1, 'cow': 3, 'horse': 1}"
img/89140.png,"['potted plant', 'oven', 'toilet', 'train', 'microwave', 'clock', 'truck']","{'potted plant': 1, 'oven': 4, 'toilet': 1, 'train': 1, 'microwave': 2, 'clock': 1, 'truck': 1}"
img/37845.png,"['bear', 'dog', 'cat', 'teddy bear']","{'bear': 1, 'dog': 1, 'cat': 1, 'teddy bear': 1}"
img/31875.png,"['person', 'toothbrush', 'dining table', 'tie', 'book']","{'person': 2, 'toothbrush': 4, 'dining table': 1, 'tie': 4, 'book': 1}"
img/51924.png,"['person', 'dining table', 'handbag', 'chair', 'backpack', 'tie', 'bench', 'vase', 'traffic light', 'potted plant']","{'person': 17, 'dining table': 14, 'handbag': 3, 'chair': 17, 'backpack': 2, 'tie': 1, 'bench': 5, 'vase': 1, 'traffic light': 2, 'potted plant': 1}"
img/87532.png,"['oven', 'bench', 'bowl', 'sink', 'cup']","{'oven': 2, 'bench': 1, 'bowl': 1, 'sink': 2, 'cup': 1}"
img/95380.png,"['person', 'tie']","{'person': 1, 'tie': 6}"
img/79243.png,"['person', 'umbrella', 'handbag', 'backpack', 'baseball glove', 'suitcase', 'tie', 'bed', 'horse', 'teddy bear', 'cake']","{'person': 2, 'umbrella': 1, 'handbag': 4, 'backpack': 4, 'baseball glove': 4, 'suitcase': 1, 'tie': 1, 'bed': 1, 'horse': 1, 'teddy bear': 1, 'cake': 1}"
img/87905.png,"['cat', 'couch', 'bed', 'chair', 'book']","{'cat': 4, 'couch': 3, 'bed': 2, 'chair': 2, 'book': 1}"
img/04582.png,"['tie', 'clock', 'cake', 'scissors', 'bed']","{'tie': 1, 'clock': 1, 'cake': 1, 'scissors': 1, 'bed': 1}"
img/31920.png,"['person', 'umbrella']","{'person': 1, 'umbrella': 1}"
img/45871.png,"['dog', 'bird', 'cat']","{'dog': 2, 'bird': 2, 'cat': 1}"
img/13720.png,['person'],{'person': 1}
img/13297.png,['dog'],{'dog': 1}
img/78956.png,"['person', 'toothbrush', 'dining table', 'tie', 'book']","{'person': 3, 'toothbrush': 4, 'dining table': 2, 'tie': 4, 'book': 1}"
img/89754.png,"['car', 'person', 'bus', 'truck', 'clock', 'parking meter', 'motorcycle', 'train', 'horse', 'dog', 'stop sign']","{'car': 5, 'person': 8, 'bus': 4, 'truck': 4, 'clock': 1, 'parking meter': 3, 'motorcycle': 1, 'train': 1, 'horse': 1, 'dog': 1, 'stop sign': 1}"
img/61497.png,"['person', 'clock', 'couch', 'bed', 'bottle', 'cell phone', 'remote']","{'person': 3, 'clock': 3, 'couch': 3, 'bed': 1, 'bottle': 1, 'cell phone': 1, 'remote': 1}"
img/59460.png,"['person', 'dog', 'bird', 'teddy bear', 'cat']","{'person': 1, 'dog': 2, 'bird': 2, 'teddy bear': 1, 'cat': 1}"
img/17938.png,"['person', 'handbag', 'baseball glove', 'potted plant', 'tie', 'backpack']","{'person': 3, 'handbag': 2, 'baseball glove': 1, 'potted plant': 1, 'tie': 1, 'backpack': 1}"
img/40316.png,"['person', 'baseball glove', 'traffic light', 'oven', 'chair', 'tv', 'handbag']","{'person': 4, 'baseball glove': 2, 'traffic light': 1, 'oven': 2, 'chair': 1, 'tv': 1, 'handbag': 1}"
img/92847.png,"['person', 'umbrella', 'handbag', 'frisbee', 'suitcase', 'baseball bat', 'tie', 'tennis racket', 'traffic light', 'chair']","{'person': 79, 'umbrella': 7, 'handbag': 2, 'frisbee': 1, 'suitcase': 1, 'baseball bat': 3, 'tie': 4, 'tennis racket': 1, 'traffic light': 1, 'chair': 1}"
img/63915.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/38159.png,"['refrigerator', 'spoon', 'cup', 'knife', 'oven', 'suitcase', 'bowl', 'chair', 'book', 'bottle', 'sink', 'scissors', 'dining table', 'tv', 'hair drier', 'clock', 'vase']","{'refrigerator': 2, 'spoon': 15, 'cup': 2, 'knife': 5, 'oven': 3, 'suitcase': 2, 'bowl': 4, 'chair': 2, 'book': 2, 'bottle': 1, 'sink': 1, 'scissors': 2, 'dining table': 1, 'tv': 1, 'hair drier': 1, 'clock': 1, 'vase': 1}"
img/02514.png,"['chair', 'microwave', 'potted plant', 'dining table', 'truck', 'bench', 'vase', 'bus', 'oven', 'person', 'sink', 'tv', 'bowl', 'suitcase', 'car', 'train']","{'chair': 34, 'microwave': 3, 'potted plant': 7, 'dining table': 9, 'truck': 2, 'bench': 4, 'vase': 5, 'bus': 2, 'oven': 4, 'person': 2, 'sink': 5, 'tv': 3, 'bowl': 1, 'suitcase': 1, 'car': 1, 'train': 1}"
img/50783.png,"['person', 'suitcase', 'toothbrush', 'bottle', 'vase', 'refrigerator', 'fork', 'spoon', 'traffic light', 'tie', 'handbag', 'cell phone', 'tv', 'kite']","{'person': 1, 'suitcase': 1, 'toothbrush': 1, 'bottle': 1, 'vase': 1, 'refrigerator': 2, 'fork': 1, 'spoon': 1, 'traffic light': 1, 'tie': 1, 'handbag': 1, 'cell phone': 1, 'tv': 1, 'kite': 1}"
img/78152.png,"['dog', 'sheep', 'bear', 'teddy bear', 'bird', 'cat']","{'dog': 2, 'sheep': 2, 'bear': 2, 'teddy bear': 2, 'bird': 1, 'cat': 1}"
img/56294.png,"['person', 'potted plant', 'handbag', 'cell phone', 'bench', 'kite', 'backpack']","{'person': 2, 'potted plant': 12, 'handbag': 3, 'cell phone': 2, 'bench': 3, 'kite': 1, 'backpack': 1}"
img/59021.png,"['person', 'cell phone', 'toothbrush', 'bench']","{'person': 5, 'cell phone': 2, 'toothbrush': 1, 'bench': 1}"
img/76145.png,"['person', 'baseball bat', 'tie', 'bench', 'handbag']","{'person': 10, 'baseball bat': 3, 'tie': 1, 'bench': 2, 'handbag': 1}"
img/79105.png,"['person', 'hot dog']","{'person': 1, 'hot dog': 1}"
img/26358.png,"['person', 'cell phone']","{'person': 3, 'cell phone': 4}"
img/05389.png,"['person', 'teddy bear']","{'person': 2, 'teddy bear': 1}"
img/69304.png,"['person', 'bed', 'umbrella', 'handbag', 'suitcase']","{'person': 1, 'bed': 1, 'umbrella': 1, 'handbag': 1, 'suitcase': 1}"
img/87430.png,['person'],{'person': 2}
img/13069.png,['person'],{'person': 1}
img/05379.png,"['person', 'suitcase', 'handbag', 'chair', 'book', 'dining table', 'tv', 'microwave', 'bench']","{'person': 3, 'suitcase': 1, 'handbag': 1, 'chair': 1, 'book': 1, 'dining table': 1, 'tv': 1, 'microwave': 1, 'bench': 1}"
img/71253.png,"['person', 'clock', 'bird', 'bed', 'couch', 'cat', 'donut', 'umbrella', 'tie']","{'person': 3, 'clock': 1, 'bird': 1, 'bed': 1, 'couch': 1, 'cat': 1, 'donut': 1, 'umbrella': 1, 'tie': 1}"
img/27580.png,"['person', 'remote']","{'person': 1, 'remote': 1}"
img/41602.png,"['kite', 'person', 'umbrella', 'teddy bear', 'fire hydrant', 'bird']","{'kite': 2, 'person': 1, 'umbrella': 1, 'teddy bear': 1, 'fire hydrant': 1, 'bird': 1}"
img/80246.png,"['person', 'cell phone', 'bench', 'couch', 'bed', 'chair']","{'person': 29, 'cell phone': 7, 'bench': 1, 'couch': 2, 'bed': 1, 'chair': 1}"
img/92658.png,"['person', 'bicycle', 'traffic light', 'kite', 'potted plant', 'carrot', 'tennis racket']","{'person': 7, 'bicycle': 4, 'traffic light': 2, 'kite': 1, 'potted plant': 1, 'carrot': 1, 'tennis racket': 1}"
img/10482.png,"['person', 'dog', 'bowl', 'teddy bear', 'scissors', 'bench', 'car', 'boat', 'chair', 'tennis racket', 'parking meter', 'sheep', 'horse']","{'person': 12, 'dog': 4, 'bowl': 1, 'teddy bear': 2, 'scissors': 1, 'bench': 1, 'car': 1, 'boat': 1, 'chair': 2, 'tennis racket': 1, 'parking meter': 1, 'sheep': 1, 'horse': 1}"
img/60794.png,['person'],{'person': 1}
img/36810.png,"['person', 'bottle', 'couch', 'cup', 'bed', 'spoon', 'hair drier', 'cell phone']","{'person': 2, 'bottle': 1, 'couch': 2, 'cup': 1, 'bed': 1, 'spoon': 1, 'hair drier': 1, 'cell phone': 1}"
img/16473.png,['person'],{'person': 2}
img/94086.png,"['person', 'tie']","{'person': 3, 'tie': 4}"
img/30576.png,"['person', 'umbrella']","{'person': 1, 'umbrella': 1}"
img/37145.png,['person'],{'person': 1}
img/45976.png,"['motorcycle', 'car', 'handbag', 'boat', 'keyboard', 'oven', 'suitcase', 'person', 'hot dog', 'bicycle', 'truck']","{'motorcycle': 3, 'car': 1, 'handbag': 2, 'boat': 2, 'keyboard': 1, 'oven': 1, 'suitcase': 6, 'person': 1, 'hot dog': 1, 'bicycle': 1, 'truck': 1}"
img/20145.png,"['person', 'cake', 'bed', 'handbag']","{'person': 6, 'cake': 1, 'bed': 2, 'handbag': 1}"
img/27519.png,"['kite', 'bird', 'person', 'boat', 'umbrella']","{'kite': 1, 'bird': 1, 'person': 1, 'boat': 4, 'umbrella': 1}"
img/93174.png,['person'],{'person': 100}
img/69823.png,"['person', 'tie', 'chair', 'book', 'cell phone', 'handbag', 'dining table']","{'person': 6, 'tie': 1, 'chair': 2, 'book': 1, 'cell phone': 2, 'handbag': 1, 'dining table': 1}"
img/68190.png,"['person', 'sports ball', 'bottle', 'hair drier']","{'person': 4, 'sports ball': 1, 'bottle': 1, 'hair drier': 1}"
img/86021.png,"['person', 'tie', 'handbag']","{'person': 1, 'tie': 1, 'handbag': 1}"
img/61752.png,"['person', 'handbag', 'tie', 'backpack', 'remote']","{'person': 3, 'handbag': 2, 'tie': 4, 'backpack': 2, 'remote': 1}"
img/63490.png,"['person', 'parking meter', 'bed', 'truck', 'chair', 'car', 'baseball bat', 'bus', 'couch', 'tv', 'train', 'sheep']","{'person': 3, 'parking meter': 2, 'bed': 2, 'truck': 1, 'chair': 2, 'car': 1, 'baseball bat': 1, 'bus': 1, 'couch': 1, 'tv': 1, 'train': 1, 'sheep': 1}"
img/91036.png,"['person', 'cup', 'tie', 'chair', 'bottle', 'laptop', 'vase', 'book', 'cell phone', 'oven', 'mouse', 'spoon', 'remote', 'refrigerator']","{'person': 1, 'cup': 32, 'tie': 3, 'chair': 6, 'bottle': 1, 'laptop': 2, 'vase': 4, 'book': 8, 'cell phone': 1, 'oven': 2, 'mouse': 1, 'spoon': 1, 'remote': 1, 'refrigerator': 1}"
img/54823.png,"['person', 'chair']","{'person': 1, 'chair': 1}"
img/72830.png,"['dog', 'remote', 'cell phone', 'toothbrush', 'person', 'bottle', 'bed', 'chair', 'couch', 'hair drier', 'scissors', 'dining table']","{'dog': 1, 'remote': 1, 'cell phone': 1, 'toothbrush': 1, 'person': 3, 'bottle': 1, 'bed': 1, 'chair': 1, 'couch': 1, 'hair drier': 1, 'scissors': 1, 'dining table': 1}"
img/10287.png,"['person', 'tie']","{'person': 2, 'tie': 2}"
img/13074.png,"['person', 'cell phone', 'orange', 'surfboard']","{'person': 10, 'cell phone': 1, 'orange': 1, 'surfboard': 1}"
img/80653.png,"['person', 'clock', 'handbag', 'backpack', 'toilet', 'train', 'fire hydrant']","{'person': 1, 'clock': 2, 'handbag': 1, 'backpack': 1, 'toilet': 1, 'train': 1, 'fire hydrant': 1}"
img/27408.png,['person'],{'person': 4}
img/13726.png,"['person', 'handbag', 'backpack', 'snowboard', 'suitcase', 'skateboard', 'donut', 'bench']","{'person': 20, 'handbag': 7, 'backpack': 5, 'snowboard': 1, 'suitcase': 1, 'skateboard': 1, 'donut': 1, 'bench': 1}"
img/61792.png,"['person', 'potted plant', 'chair', 'car', 'bicycle', 'bowl']","{'person': 2, 'potted plant': 3, 'chair': 3, 'car': 3, 'bicycle': 1, 'bowl': 1}"
img/32560.png,"['dining table', 'scissors', 'traffic light', 'carrot', 'knife']","{'dining table': 1, 'scissors': 2, 'traffic light': 1, 'carrot': 1, 'knife': 1}"
img/16320.png,"['airplane', 'kite', 'umbrella', 'bird', 'person', 'banana']","{'airplane': 2, 'kite': 8, 'umbrella': 8, 'bird': 6, 'person': 3, 'banana': 1}"
img/84901.png,"['person', 'tie', 'handbag']","{'person': 2, 'tie': 3, 'handbag': 1}"
img/97245.png,['person'],{'person': 2}
img/34170.png,['person'],{'person': 1}
img/58730.png,"['sheep', 'dog', 'horse', 'bear', 'cow', 'cat']","{'sheep': 1, 'dog': 1, 'horse': 1, 'bear': 1, 'cow': 1, 'cat': 1}"
img/80759.png,"['cow', 'dog', 'sheep']","{'cow': 1, 'dog': 1, 'sheep': 1}"
img/93857.png,"['bear', 'teddy bear', 'bird', 'elephant', 'person', 'horse', 'umbrella', 'dog']","{'bear': 1, 'teddy bear': 1, 'bird': 2, 'elephant': 1, 'person': 1, 'horse': 2, 'umbrella': 1, 'dog': 1}"
img/72430.png,['person'],{'person': 3}
img/71028.png,"['person', 'umbrella']","{'person': 3, 'umbrella': 1}"
img/24836.png,"['person', 'horse']","{'person': 2, 'horse': 1}"
img/83924.png,"['person', 'handbag', 'car', 'kite', 'backpack', 'suitcase']","{'person': 45, 'handbag': 4, 'car': 2, 'kite': 5, 'backpack': 3, 'suitcase': 1}"
img/32067.png,"['scissors', 'handbag', 'knife', 'tie', 'umbrella', 'horse', 'person']","{'scissors': 5, 'handbag': 1, 'knife': 1, 'tie': 6, 'umbrella': 3, 'horse': 1, 'person': 1}"
img/71649.png,"['apple', 'person', 'chair', 'bird', 'horse', 'cat', 'dog', 'sheep', 'cow']","{'apple': 1, 'person': 6, 'chair': 3, 'bird': 3, 'horse': 3, 'cat': 3, 'dog': 3, 'sheep': 3, 'cow': 1}"
img/23014.png,"['person', 'handbag', 'book', 'cell phone', 'suitcase', 'car', 'surfboard', 'cup']","{'person': 16, 'handbag': 7, 'book': 1, 'cell phone': 1, 'suitcase': 1, 'car': 1, 'surfboard': 1, 'cup': 1}"
img/92136.png,"['sheep', 'person', 'dog', 'cup', 'elephant', 'cell phone', 'horse', 'cow', 'bird', 'bear']","{'sheep': 27, 'person': 44, 'dog': 9, 'cup': 1, 'elephant': 2, 'cell phone': 3, 'horse': 5, 'cow': 5, 'bird': 2, 'bear': 2}"
img/76180.png,"['cake', 'broccoli', 'dining table', 'teddy bear']","{'cake': 5, 'broccoli': 20, 'dining table': 1, 'teddy bear': 1}"
img/19238.png,['person'],{'person': 2}
img/36418.png,"['person', 'handbag', 'umbrella', 'suitcase', 'backpack']","{'person': 22, 'handbag': 4, 'umbrella': 3, 'suitcase': 1, 'backpack': 2}"
img/89571.png,"['person', 'dog', 'bed', 'couch', 'dining table']","{'person': 6, 'dog': 2, 'bed': 3, 'couch': 1, 'dining table': 1}"
img/20918.png,"['parking meter', 'toilet', 'suitcase', 'chair', 'refrigerator', 'fire hydrant', 'truck', 'cup']","{'parking meter': 4, 'toilet': 4, 'suitcase': 2, 'chair': 2, 'refrigerator': 4, 'fire hydrant': 1, 'truck': 1, 'cup': 1}"
img/71832.png,"['person', 'bowl', 'refrigerator', 'potted plant', 'vase', 'cup', 'cell phone', 'spoon', 'cake', 'oven', 'dining table', 'scissors', 'broccoli', 'clock', 'banana']","{'person': 3, 'bowl': 3, 'refrigerator': 5, 'potted plant': 10, 'vase': 4, 'cup': 1, 'cell phone': 1, 'spoon': 6, 'cake': 1, 'oven': 3, 'dining table': 3, 'scissors': 1, 'broccoli': 1, 'clock': 1, 'banana': 1}"
img/42507.png,"['person', 'bench', 'backpack', 'cow', 'car', 'teddy bear', 'stop sign', 'clock', 'sheep', 'banana', 'dog']","{'person': 3, 'bench': 2, 'backpack': 1, 'cow': 2, 'car': 1, 'teddy bear': 1, 'stop sign': 1, 'clock': 1, 'sheep': 1, 'banana': 1, 'dog': 1}"
img/21849.png,"['traffic light', 'car', 'person', 'backpack', 'umbrella', 'truck', 'parking meter', 'motorcycle', 'bench', 'handbag', 'bottle']","{'traffic light': 6, 'car': 15, 'person': 4, 'backpack': 1, 'umbrella': 3, 'truck': 7, 'parking meter': 3, 'motorcycle': 2, 'bench': 2, 'handbag': 1, 'bottle': 1}"
img/08674.png,"['bird', 'bowl', 'chair', 'dining table', 'vase', 'potted plant', 'bed', 'banana']","{'bird': 3, 'bowl': 1, 'chair': 2, 'dining table': 2, 'vase': 2, 'potted plant': 1, 'bed': 1, 'banana': 1}"
img/62418.png,"['person', 'cell phone']","{'person': 6, 'cell phone': 2}"
img/74281.png,"['dog', 'person', 'sheep', 'horse', 'cow', 'bench']","{'dog': 2, 'person': 1, 'sheep': 2, 'horse': 2, 'cow': 1, 'bench': 1}"
img/48916.png,"['person', 'handbag', 'umbrella', 'suitcase', 'backpack']","{'person': 21, 'handbag': 4, 'umbrella': 3, 'suitcase': 1, 'backpack': 2}"
img/43571.png,['person'],{'person': 1}
