Image,Detected_Classes,Class_Frequencies
img/71430.png,"['person', 'bottle', 'toothbrush', 'cup', 'banana']","{'person': 2, 'bottle': 1, 'toothbrush': 3, 'cup': 1, 'banana': 1}"
img/37965.png,"['person', 'umbrella', 'tie', 'tv', 'chair']","{'person': 41, 'umbrella': 3, 'tie': 1, 'tv': 1, 'chair': 1}"
img/37190.png,"['person', 'bed']","{'person': 2, 'bed': 1}"
img/35298.png,"['bowl', 'carrot', 'spoon', 'broccoli', 'fork', 'sink', 'dining table', 'oven']","{'bowl': 3, 'carrot': 6, 'spoon': 2, 'broccoli': 10, 'fork': 2, 'sink': 1, 'dining table': 1, 'oven': 1}"
img/94615.png,"['person', 'dining table', 'cup', 'cell phone', 'bicycle', 'chair']","{'person': 17, 'dining table': 1, 'cup': 2, 'cell phone': 2, 'bicycle': 1, 'chair': 2}"
img/03275.png,"['person', 'skateboard', 'chair', 'boat', 'car', 'bicycle', 'truck', 'motorcycle', 'refrigerator', 'train', 'skis']","{'person': 3, 'skateboard': 2, 'chair': 4, 'boat': 3, 'car': 4, 'bicycle': 10, 'truck': 1, 'motorcycle': 7, 'refrigerator': 1, 'train': 1, 'skis': 1}"
img/37128.png,"['person', 'cup', 'dining table', 'banana', 'cake', 'bowl', 'sandwich', 'pizza', 'spoon', 'chair', 'fork', 'wine glass', 'potted plant', 'vase']","{'person': 8, 'cup': 11, 'dining table': 3, 'banana': 3, 'cake': 3, 'bowl': 5, 'sandwich': 2, 'pizza': 3, 'spoon': 1, 'chair': 1, 'fork': 1, 'wine glass': 2, 'potted plant': 3, 'vase': 1}"
img/56419.png,"['person', 'tv', 'chair', 'bed', 'bowl', 'book', 'laptop']","{'person': 7, 'tv': 1, 'chair': 1, 'bed': 2, 'bowl': 1, 'book': 1, 'laptop': 1}"
img/89526.png,"['person', 'refrigerator', 'chair', 'dining table', 'cell phone', 'suitcase', 'couch', 'handbag', 'backpack', 'tv']","{'person': 2, 'refrigerator': 6, 'chair': 3, 'dining table': 4, 'cell phone': 4, 'suitcase': 2, 'couch': 2, 'handbag': 2, 'backpack': 2, 'tv': 1}"
img/98643.png,"['person', 'baseball glove', 'sports ball', 'knife', 'bench', 'boat']","{'person': 3, 'baseball glove': 2, 'sports ball': 1, 'knife': 1, 'bench': 1, 'boat': 1}"
img/94563.png,"['person', 'bench', 'book', 'chair', 'laptop', 'refrigerator', 'tv', 'oven', 'traffic light', 'truck', 'microwave', 'cell phone']","{'person': 14, 'bench': 1, 'book': 1, 'chair': 2, 'laptop': 2, 'refrigerator': 1, 'tv': 2, 'oven': 1, 'traffic light': 1, 'truck': 1, 'microwave': 1, 'cell phone': 1}"
img/64097.png,"['person', 'handbag', 'umbrella', 'cell phone']","{'person': 8, 'handbag': 2, 'umbrella': 1, 'cell phone': 1}"
img/21435.png,['person'],{'person': 3}
img/46720.png,"['cat', 'dining table', 'chair', 'bed', 'couch', 'dog']","{'cat': 2, 'dining table': 1, 'chair': 2, 'bed': 2, 'couch': 1, 'dog': 1}"
img/87304.png,"['person', 'dog', 'tie', 'cat', 'clock']","{'person': 1, 'dog': 1, 'tie': 1, 'cat': 1, 'clock': 1}"
img/40573.png,"['person', 'spoon', 'wine glass', 'cell phone', 'chair', 'book', 'bench', 'cup']","{'person': 4, 'spoon': 1, 'wine glass': 2, 'cell phone': 3, 'chair': 1, 'book': 1, 'bench': 7, 'cup': 1}"
img/01756.png,"['person', 'tie']","{'person': 5, 'tie': 1}"
img/04873.png,"['person', 'train', 'boat', 'truck', 'laptop', 'keyboard', 'clock', 'oven', 'chair', 'sink', 'suitcase', 'car']","{'person': 1, 'train': 1, 'boat': 1, 'truck': 1, 'laptop': 1, 'keyboard': 1, 'clock': 1, 'oven': 1, 'chair': 1, 'sink': 1, 'suitcase': 1, 'car': 1}"
img/80612.png,"['bear', 'cat', 'bowl', 'dog', 'cup', 'keyboard', 'laptop']","{'bear': 1, 'cat': 2, 'bowl': 1, 'dog': 1, 'cup': 2, 'keyboard': 1, 'laptop': 1}"
img/97465.png,['person'],{'person': 2}
img/13042.png,"['person', 'mouse', 'tv', 'remote', 'chair', 'bottle', 'book', 'cup', 'tie', 'bowl', 'keyboard', 'dining table', 'laptop', 'oven', 'backpack', 'potted plant', 'handbag']","{'person': 22, 'mouse': 1, 'tv': 4, 'remote': 3, 'chair': 9, 'bottle': 9, 'book': 7, 'cup': 2, 'tie': 3, 'bowl': 1, 'keyboard': 1, 'dining table': 2, 'laptop': 1, 'oven': 1, 'backpack': 3, 'potted plant': 1, 'handbag': 2}"
img/79386.png,"['person', 'potted plant', 'cup', 'knife', 'bowl', 'dining table', 'bottle', 'vase', 'scissors', 'spoon', 'umbrella', 'chair', 'broccoli', 'fork', 'surfboard']","{'person': 3, 'potted plant': 12, 'cup': 8, 'knife': 5, 'bowl': 4, 'dining table': 2, 'bottle': 2, 'vase': 9, 'scissors': 2, 'spoon': 3, 'umbrella': 1, 'chair': 2, 'broccoli': 1, 'fork': 1, 'surfboard': 1}"
img/36189.png,"['person', 'book', 'laptop', 'tie']","{'person': 1, 'book': 1, 'laptop': 2, 'tie': 1}"
img/34715.png,"['person', 'chair']","{'person': 1, 'chair': 1}"
img/37256.png,"['bird', 'bed', 'umbrella', 'tie', 'dining table']","{'bird': 4, 'bed': 1, 'umbrella': 3, 'tie': 1, 'dining table': 1}"
img/64157.png,"['person', 'dining table', 'chair', 'bed', 'boat', 'bench', 'bird']","{'person': 3, 'dining table': 7, 'chair': 3, 'bed': 1, 'boat': 4, 'bench': 1, 'bird': 1}"
img/92013.png,"['person', 'umbrella', 'cell phone', 'bird', 'bicycle', 'dining table', 'skis', 'bottle', 'chair', 'mouse', 'bowl', 'hot dog', 'sink', 'vase', 'cup', 'handbag', 'refrigerator', 'tie']","{'person': 7, 'umbrella': 4, 'cell phone': 3, 'bird': 2, 'bicycle': 3, 'dining table': 1, 'skis': 2, 'bottle': 1, 'chair': 1, 'mouse': 1, 'bowl': 1, 'hot dog': 1, 'sink': 1, 'vase': 2, 'cup': 1, 'handbag': 1, 'refrigerator': 1, 'tie': 1}"
img/93867.png,"['person', 'tie', 'dining table', 'bottle', 'cup', 'bench']","{'person': 4, 'tie': 1, 'dining table': 2, 'bottle': 1, 'cup': 1, 'bench': 1}"
img/40351.png,"['person', 'tie', 'cup', 'chair', 'cell phone', 'bottle', 'tennis racket', 'airplane', 'train', 'wine glass', 'frisbee', 'book', 'truck', 'car', 'backpack']","{'person': 13, 'tie': 5, 'cup': 1, 'chair': 4, 'cell phone': 1, 'bottle': 2, 'tennis racket': 1, 'airplane': 2, 'train': 2, 'wine glass': 1, 'frisbee': 1, 'book': 1, 'truck': 2, 'car': 1, 'backpack': 1}"
img/05437.png,"['person', 'baseball glove', 'bench', 'cell phone', 'tie', 'handbag', 'backpack', 'mouse']","{'person': 6, 'baseball glove': 1, 'bench': 3, 'cell phone': 2, 'tie': 3, 'handbag': 2, 'backpack': 2, 'mouse': 1}"
img/23815.png,"['person', 'handbag', 'truck', 'backpack', 'tie', 'suitcase', 'train', 'kite', 'bus', 'cell phone', 'tv', 'traffic light', 'car', 'umbrella']","{'person': 47, 'handbag': 9, 'truck': 1, 'backpack': 5, 'tie': 3, 'suitcase': 1, 'train': 1, 'kite': 3, 'bus': 1, 'cell phone': 2, 'tv': 1, 'traffic light': 1, 'car': 1, 'umbrella': 1}"
img/46837.png,"['person', 'spoon', 'tie', 'chair', 'umbrella']","{'person': 6, 'spoon': 1, 'tie': 2, 'chair': 1, 'umbrella': 1}"
img/32076.png,"['person', 'dining table']","{'person': 1, 'dining table': 1}"
img/92718.png,"['person', 'bicycle', 'motorcycle', 'clock', 'backpack', 'bench']","{'person': 1, 'bicycle': 4, 'motorcycle': 1, 'clock': 1, 'backpack': 1, 'bench': 1}"
img/54613.png,"['dog', 'person', 'car', 'umbrella', 'traffic light']","{'dog': 3, 'person': 13, 'car': 5, 'umbrella': 3, 'traffic light': 1}"
img/23476.png,"['person', 'tie']","{'person': 1, 'tie': 1}"
img/34157.png,"['person', 'umbrella', 'handbag', 'suitcase', 'baseball bat', 'frisbee', 'tie', 'tennis racket', 'traffic light', 'skateboard', 'chair']","{'person': 78, 'umbrella': 7, 'handbag': 2, 'suitcase': 1, 'baseball bat': 3, 'frisbee': 1, 'tie': 4, 'tennis racket': 1, 'traffic light': 1, 'skateboard': 1, 'chair': 1}"
img/36174.png,"['person', 'chair', 'cup', 'laptop', 'suitcase', 'backpack', 'cell phone', 'traffic light', 'handbag', 'wine glass', 'dining table', 'oven', 'tie', 'knife', 'tv']","{'person': 6, 'chair': 6, 'cup': 4, 'laptop': 1, 'suitcase': 1, 'backpack': 1, 'cell phone': 1, 'traffic light': 1, 'handbag': 3, 'wine glass': 2, 'dining table': 2, 'oven': 1, 'tie': 1, 'knife': 1, 'tv': 1}"
img/75829.png,"['bear', 'cat', 'cake', 'dining table', 'teddy bear', 'sink', 'bird', 'dog', 'bench']","{'bear': 1, 'cat': 1, 'cake': 1, 'dining table': 1, 'teddy bear': 1, 'sink': 1, 'bird': 1, 'dog': 1, 'bench': 1}"
img/05943.png,"['person', 'tie', 'dining table', 'chair', 'couch', 'cup']","{'person': 14, 'tie': 5, 'dining table': 2, 'chair': 6, 'couch': 5, 'cup': 1}"
img/69134.png,"['person', 'suitcase', 'bench', 'tie', 'book', 'potted plant', 'scissors', 'remote', 'carrot', 'hot dog']","{'person': 4, 'suitcase': 2, 'bench': 5, 'tie': 1, 'book': 1, 'potted plant': 2, 'scissors': 1, 'remote': 3, 'carrot': 1, 'hot dog': 1}"
img/60718.png,"['person', 'sink', 'bowl', 'oven', 'bottle', 'cup', 'hair drier', 'cell phone']","{'person': 4, 'sink': 7, 'bowl': 3, 'oven': 4, 'bottle': 8, 'cup': 3, 'hair drier': 1, 'cell phone': 2}"
img/06179.png,"['person', 'umbrella', 'potted plant', 'dining table']","{'person': 3, 'umbrella': 2, 'potted plant': 1, 'dining table': 1}"
img/38071.png,"['person', 'potted plant', 'tie', 'chair', 'vase', 'bench', 'handbag', 'dining table', 'cell phone']","{'person': 1, 'potted plant': 4, 'tie': 2, 'chair': 3, 'vase': 3, 'bench': 1, 'handbag': 2, 'dining table': 1, 'cell phone': 1}"
img/78931.png,"['person', 'bottle', 'toothbrush', 'cup', 'bowl', 'dining table', 'backpack', 'handbag', 'chair', 'vase', 'knife']","{'person': 4, 'bottle': 9, 'toothbrush': 4, 'cup': 7, 'bowl': 1, 'dining table': 3, 'backpack': 1, 'handbag': 1, 'chair': 1, 'vase': 1, 'knife': 1}"
img/79250.png,"['person', 'tv', 'cup']","{'person': 6, 'tv': 1, 'cup': 1}"
img/89372.png,"['person', 'bowl', 'backpack', 'handbag']","{'person': 19, 'bowl': 1, 'backpack': 2, 'handbag': 1}"
img/34206.png,"['cat', 'dining table', 'person', 'chair']","{'cat': 1, 'dining table': 2, 'person': 2, 'chair': 7}"
img/68349.png,"['pizza', 'donut', 'teddy bear', 'cake', 'carrot', 'bear', 'sandwich']","{'pizza': 1, 'donut': 1, 'teddy bear': 3, 'cake': 1, 'carrot': 2, 'bear': 1, 'sandwich': 1}"
img/14769.png,"['person', 'chair', 'dining table', 'cup', 'baseball bat', 'knife', 'spoon', 'handbag', 'bowl']","{'person': 1, 'chair': 2, 'dining table': 1, 'cup': 1, 'baseball bat': 1, 'knife': 1, 'spoon': 1, 'handbag': 1, 'bowl': 1}"
img/25748.png,"['person', 'oven', 'remote', 'toothbrush', 'bowl', 'hot dog', 'cell phone']","{'person': 1, 'oven': 1, 'remote': 1, 'toothbrush': 1, 'bowl': 1, 'hot dog': 1, 'cell phone': 1}"
img/54261.png,"['teddy bear', 'person', 'donut', 'book', 'bed', 'carrot', 'remote', 'chair', 'couch', 'dining table', 'umbrella', 'bench', 'orange', 'toothbrush', 'fork']","{'teddy bear': 4, 'person': 8, 'donut': 5, 'book': 7, 'bed': 3, 'carrot': 1, 'remote': 1, 'chair': 5, 'couch': 2, 'dining table': 2, 'umbrella': 1, 'bench': 1, 'orange': 1, 'toothbrush': 1, 'fork': 1}"
img/31625.png,"['person', 'cup']","{'person': 1, 'cup': 1}"
img/35729.png,"['person', 'kite']","{'person': 3, 'kite': 1}"
img/78402.png,"['person', 'tie', 'chair', 'dining table', 'handbag', 'laptop']","{'person': 18, 'tie': 7, 'chair': 2, 'dining table': 3, 'handbag': 1, 'laptop': 2}"
img/02831.png,"['boat', 'person', 'car', 'chair', 'umbrella', 'surfboard']","{'boat': 2, 'person': 94, 'car': 1, 'chair': 1, 'umbrella': 1, 'surfboard': 1}"
img/59304.png,"['person', 'potted plant', 'cell phone', 'sink', 'chair', 'keyboard']","{'person': 5, 'potted plant': 2, 'cell phone': 2, 'sink': 2, 'chair': 1, 'keyboard': 1}"
img/47209.png,"['person', 'chair', 'bench', 'clock', 'backpack', 'scissors', 'handbag', 'cell phone']","{'person': 27, 'chair': 3, 'bench': 1, 'clock': 2, 'backpack': 1, 'scissors': 1, 'handbag': 1, 'cell phone': 1}"
img/96801.png,"['person', 'bottle', 'book', 'cup', 'tie', 'dining table', 'toothbrush', 'donut', 'wine glass', 'umbrella', 'knife', 'fork', 'baseball bat']","{'person': 7, 'bottle': 33, 'book': 9, 'cup': 13, 'tie': 2, 'dining table': 7, 'toothbrush': 1, 'donut': 1, 'wine glass': 1, 'umbrella': 1, 'knife': 1, 'fork': 1, 'baseball bat': 1}"
img/14685.png,"['person', 'bench', 'chair', 'tie', 'remote', 'cell phone']","{'person': 2, 'bench': 6, 'chair': 2, 'tie': 2, 'remote': 1, 'cell phone': 2}"
img/06712.png,"['person', 'tie', 'dining table', 'handbag']","{'person': 8, 'tie': 2, 'dining table': 1, 'handbag': 1}"
img/05826.png,"['clock', 'tennis racket', 'book', 'remote']","{'clock': 1, 'tennis racket': 1, 'book': 1, 'remote': 1}"
img/40159.png,"['person', 'tie', 'cell phone', 'dining table', 'handbag']","{'person': 6, 'tie': 8, 'cell phone': 1, 'dining table': 1, 'handbag': 1}"
img/90856.png,"['person', 'bird', 'sheep', 'zebra', 'umbrella', 'giraffe']","{'person': 1, 'bird': 3, 'sheep': 2, 'zebra': 1, 'umbrella': 1, 'giraffe': 1}"
img/65789.png,"['person', 'cup', 'wine glass']","{'person': 2, 'cup': 3, 'wine glass': 3}"
img/91527.png,"['person', 'tie', 'chair', 'dining table', 'baseball bat', 'dog']","{'person': 32, 'tie': 3, 'chair': 5, 'dining table': 1, 'baseball bat': 2, 'dog': 1}"
img/82914.png,"['person', 'bed', 'chair', 'tv']","{'person': 3, 'bed': 1, 'chair': 1, 'tv': 1}"
img/32751.png,"['person', 'train', 'chair', 'teddy bear', 'bench', 'handbag', 'cell phone', 'sports ball', 'baseball glove', 'umbrella', 'backpack', 'bus', 'tie', 'frisbee', 'truck', 'dog']","{'person': 68, 'train': 1, 'chair': 2, 'teddy bear': 3, 'bench': 5, 'handbag': 5, 'cell phone': 2, 'sports ball': 1, 'baseball glove': 2, 'umbrella': 1, 'backpack': 1, 'bus': 1, 'tie': 5, 'frisbee': 1, 'truck': 1, 'dog': 1}"
img/23198.png,"['person', 'chair', 'bench']","{'person': 1, 'chair': 4, 'bench': 2}"
img/46239.png,['person'],{'person': 1}
img/59402.png,"['person', 'tie', 'remote', 'handbag']","{'person': 1, 'tie': 2, 'remote': 1, 'handbag': 1}"
img/71634.png,"['person', 'tie', 'chair', 'bowl', 'dining table', 'apple', 'cell phone', 'orange', 'cup']","{'person': 1, 'tie': 1, 'chair': 1, 'bowl': 4, 'dining table': 4, 'apple': 2, 'cell phone': 2, 'orange': 2, 'cup': 1}"
img/67831.png,"['person', 'chair', 'bed', 'handbag', 'dining table']","{'person': 3, 'chair': 4, 'bed': 1, 'handbag': 1, 'dining table': 1}"
img/09128.png,"['snowboard', 'horse', 'stop sign', 'dog', 'airplane']","{'snowboard': 1, 'horse': 1, 'stop sign': 1, 'dog': 1, 'airplane': 1}"
img/02614.png,"['person', 'cell phone', 'chair', 'dining table', 'couch', 'car', 'bench', 'bed']","{'person': 8, 'cell phone': 2, 'chair': 10, 'dining table': 6, 'couch': 1, 'car': 1, 'bench': 1, 'bed': 1}"
img/52641.png,"['person', 'cell phone', 'handbag', 'book', 'chair']","{'person': 1, 'cell phone': 1, 'handbag': 5, 'book': 2, 'chair': 1}"
img/43856.png,"['person', 'bench', 'horse', 'cat', 'boat', 'chair', 'dog', 'car', 'bicycle', 'umbrella', 'train', 'bottle', 'cow', 'dining table']","{'person': 13, 'bench': 3, 'horse': 4, 'cat': 2, 'boat': 2, 'chair': 1, 'dog': 2, 'car': 3, 'bicycle': 1, 'umbrella': 1, 'train': 1, 'bottle': 1, 'cow': 1, 'dining table': 1}"
img/79485.png,"['person', 'couch', 'chair', 'dining table', 'book', 'bed', 'potted plant']","{'person': 3, 'couch': 7, 'chair': 13, 'dining table': 1, 'book': 1, 'bed': 1, 'potted plant': 1}"
img/04387.png,"['person', 'bowl', 'chair', 'spoon', 'dining table', 'oven', 'cup', 'wine glass', 'pizza', 'knife', 'bottle', 'fork', 'cell phone', 'sink', 'handbag', 'cake', 'bench', 'couch', 'remote']","{'person': 4, 'bowl': 3, 'chair': 8, 'spoon': 4, 'dining table': 10, 'oven': 8, 'cup': 4, 'wine glass': 4, 'pizza': 2, 'knife': 6, 'bottle': 4, 'fork': 5, 'cell phone': 1, 'sink': 1, 'handbag': 1, 'cake': 1, 'bench': 1, 'couch': 1, 'remote': 1}"
img/03864.png,"['person', 'tie', 'chair']","{'person': 1, 'tie': 1, 'chair': 1}"
img/10857.png,"['person', 'tie', 'laptop']","{'person': 1, 'tie': 1, 'laptop': 1}"
img/37105.png,"['person', 'scissors', 'baseball bat', 'toothbrush', 'bottle', 'tie', 'tennis racket']","{'person': 2, 'scissors': 2, 'baseball bat': 2, 'toothbrush': 3, 'bottle': 1, 'tie': 2, 'tennis racket': 1}"
img/67498.png,"['person', 'tie', 'bicycle', 'chair', 'dining table', 'skateboard', 'motorcycle', 'tv', 'umbrella', 'backpack']","{'person': 13, 'tie': 4, 'bicycle': 2, 'chair': 3, 'dining table': 1, 'skateboard': 1, 'motorcycle': 1, 'tv': 1, 'umbrella': 1, 'backpack': 1}"
img/01892.png,"['person', 'chair', 'dining table', 'tv']","{'person': 2, 'chair': 4, 'dining table': 1, 'tv': 1}"
img/34872.png,"['person', 'tie', 'bottle', 'chair', 'handbag', 'backpack', 'couch', 'book', 'remote', 'vase']","{'person': 4, 'tie': 4, 'bottle': 2, 'chair': 3, 'handbag': 1, 'backpack': 2, 'couch': 1, 'book': 2, 'remote': 1, 'vase': 1}"
img/53481.png,"['person', 'umbrella', 'bird', 'chair', 'traffic light', 'sheep', 'potted plant', 'suitcase', 'backpack']","{'person': 63, 'umbrella': 8, 'bird': 16, 'chair': 3, 'traffic light': 1, 'sheep': 5, 'potted plant': 1, 'suitcase': 2, 'backpack': 1}"
img/39265.png,"['person', 'dining table', 'kite', 'umbrella', 'skateboard', 'horse']","{'person': 28, 'dining table': 2, 'kite': 1, 'umbrella': 1, 'skateboard': 1, 'horse': 1}"
img/71459.png,"['person', 'baseball bat', 'tennis racket', 'umbrella']","{'person': 2, 'baseball bat': 2, 'tennis racket': 1, 'umbrella': 1}"
img/86237.png,"['person', 'toothbrush', 'chair', 'remote', 'couch', 'hair drier']","{'person': 5, 'toothbrush': 2, 'chair': 1, 'remote': 1, 'couch': 1, 'hair drier': 1}"
img/40182.png,"['person', 'cell phone', 'handbag', 'clock', 'backpack', 'bed', 'chair', 'couch']","{'person': 22, 'cell phone': 1, 'handbag': 5, 'clock': 2, 'backpack': 6, 'bed': 2, 'chair': 1, 'couch': 1}"
img/78205.png,"['person', 'car', 'motorcycle', 'cup', 'bottle', 'chair', 'cell phone', 'remote', 'tv']","{'person': 5, 'car': 5, 'motorcycle': 2, 'cup': 2, 'bottle': 1, 'chair': 2, 'cell phone': 1, 'remote': 1, 'tv': 1}"
img/52106.png,"['person', 'book', 'dining table', 'bed', 'laptop', 'cup', 'bowl', 'bottle', 'chair', 'keyboard', 'couch', 'backpack', 'tv', 'handbag', 'clock', 'teddy bear']","{'person': 21, 'book': 16, 'dining table': 2, 'bed': 3, 'laptop': 4, 'cup': 3, 'bowl': 2, 'bottle': 2, 'chair': 1, 'keyboard': 1, 'couch': 2, 'backpack': 1, 'tv': 1, 'handbag': 4, 'clock': 1, 'teddy bear': 1}"
img/97502.png,"['person', 'baseball glove', 'bottle', 'tie', 'toothbrush', 'baseball bat', 'bowl', 'hair drier', 'sink', 'chair']","{'person': 5, 'baseball glove': 1, 'bottle': 1, 'tie': 5, 'toothbrush': 1, 'baseball bat': 1, 'bowl': 1, 'hair drier': 1, 'sink': 1, 'chair': 1}"
img/76538.png,"['cat', 'chair', 'dining table', 'dog', 'umbrella']","{'cat': 1, 'chair': 2, 'dining table': 1, 'dog': 1, 'umbrella': 1}"
img/04267.png,"['person', 'toothbrush', 'cell phone']","{'person': 2, 'toothbrush': 3, 'cell phone': 2}"
img/95764.png,"['dog', 'person', 'cell phone', 'cat', 'toothbrush', 'fork', 'bench']","{'dog': 3, 'person': 7, 'cell phone': 2, 'cat': 2, 'toothbrush': 1, 'fork': 1, 'bench': 1}"
img/09618.png,"['person', 'cat', 'bird', 'dog']","{'person': 2, 'cat': 1, 'bird': 1, 'dog': 1}"
img/81450.png,"['dog', 'tennis racket', 'cat', 'baseball bat']","{'dog': 1, 'tennis racket': 2, 'cat': 1, 'baseball bat': 1}"
img/19563.png,"['person', 'car', 'cell phone', 'backpack', 'chair', 'horse', 'bench']","{'person': 23, 'car': 2, 'cell phone': 1, 'backpack': 1, 'chair': 1, 'horse': 1, 'bench': 1}"
img/51023.png,"['person', 'chair', 'teddy bear', 'bottle', 'handbag']","{'person': 16, 'chair': 3, 'teddy bear': 3, 'bottle': 2, 'handbag': 2}"
img/62097.png,"['person', 'backpack', 'skateboard', 'clock', 'bird', 'handbag']","{'person': 3, 'backpack': 4, 'skateboard': 3, 'clock': 1, 'bird': 2, 'handbag': 4}"
img/53268.png,"['person', 'train', 'car']","{'person': 1, 'train': 1, 'car': 1}"
img/72451.png,"['person', 'tie', 'dining table', 'chair', 'tv', 'cell phone']","{'person': 8, 'tie': 3, 'dining table': 2, 'chair': 1, 'tv': 1, 'cell phone': 1}"
img/16759.png,"['person', 'cell phone', 'refrigerator', 'bed', 'chair', 'tv', 'scissors', 'dining table', 'backpack', 'suitcase']","{'person': 2, 'cell phone': 1, 'refrigerator': 1, 'bed': 2, 'chair': 1, 'tv': 2, 'scissors': 1, 'dining table': 1, 'backpack': 1, 'suitcase': 1}"
img/46075.png,"['person', 'cup', 'knife', 'chair', 'dining table', 'book', 'cell phone', 'spoon', 'bench', 'clock', 'bowl', 'mouse', 'cake', 'umbrella']","{'person': 1, 'cup': 4, 'knife': 4, 'chair': 6, 'dining table': 3, 'book': 7, 'cell phone': 3, 'spoon': 4, 'bench': 3, 'clock': 1, 'bowl': 1, 'mouse': 1, 'cake': 1, 'umbrella': 1}"
img/24317.png,"['person', 'bench', 'dining table', 'handbag']","{'person': 1, 'bench': 2, 'dining table': 1, 'handbag': 1}"
img/93548.png,"['person', 'skateboard', 'dining table', 'tie', 'vase', 'skis', 'backpack', 'suitcase', 'cup', 'bicycle', 'horse', 'potted plant', 'elephant', 'handbag', 'motorcycle']","{'person': 26, 'skateboard': 4, 'dining table': 2, 'tie': 4, 'vase': 2, 'skis': 3, 'backpack': 4, 'suitcase': 1, 'cup': 1, 'bicycle': 1, 'horse': 1, 'potted plant': 1, 'elephant': 1, 'handbag': 2, 'motorcycle': 1}"
img/89437.png,"['person', 'tie', 'cup', 'potted plant', 'cell phone']","{'person': 14, 'tie': 10, 'cup': 1, 'potted plant': 1, 'cell phone': 1}"
img/82946.png,"['person', 'chair', 'handbag', 'snowboard', 'backpack', 'dining table', 'skis', 'suitcase', 'umbrella', 'skateboard']","{'person': 50, 'chair': 9, 'handbag': 9, 'snowboard': 1, 'backpack': 9, 'dining table': 2, 'skis': 1, 'suitcase': 1, 'umbrella': 3, 'skateboard': 1}"
img/31094.png,"['person', 'dining table', 'bed', 'chair', 'couch', 'potted plant', 'vase', 'bench', 'sink', 'toilet']","{'person': 5, 'dining table': 2, 'bed': 4, 'chair': 1, 'couch': 2, 'potted plant': 1, 'vase': 1, 'bench': 1, 'sink': 1, 'toilet': 1}"
img/48520.png,"['person', 'tie', 'chair', 'dining table', 'book', 'cell phone', 'bottle', 'bench', 'remote', 'knife']","{'person': 28, 'tie': 46, 'chair': 9, 'dining table': 8, 'book': 3, 'cell phone': 1, 'bottle': 1, 'bench': 2, 'remote': 1, 'knife': 1}"
img/92568.png,"['person', 'toothbrush', 'bench', 'spoon', 'dining table']","{'person': 5, 'toothbrush': 2, 'bench': 4, 'spoon': 1, 'dining table': 2}"
img/92814.png,"['person', 'surfboard', 'backpack', 'sink', 'bowl', 'boat', 'handbag']","{'person': 12, 'surfboard': 6, 'backpack': 1, 'sink': 1, 'bowl': 1, 'boat': 1, 'handbag': 1}"
img/18759.png,"['person', 'remote', 'car', 'frisbee', 'toothbrush', 'dining table', 'tie', 'knife', 'bottle', 'cell phone', 'potted plant', 'tennis racket', 'umbrella', 'cup', 'handbag', 'bowl', 'baseball glove']","{'person': 36, 'remote': 2, 'car': 4, 'frisbee': 1, 'toothbrush': 1, 'dining table': 5, 'tie': 2, 'knife': 2, 'bottle': 1, 'cell phone': 3, 'potted plant': 2, 'tennis racket': 1, 'umbrella': 1, 'cup': 1, 'handbag': 3, 'bowl': 1, 'baseball glove': 1}"
img/74615.png,"['dog', 'horse', 'person']","{'dog': 1, 'horse': 1, 'person': 1}"
img/01734.png,"['person', 'vase', 'dining table', 'cup', 'sink', 'bowl', 'handbag', 'tie', 'teddy bear', 'oven', 'backpack']","{'person': 4, 'vase': 6, 'dining table': 2, 'cup': 4, 'sink': 4, 'bowl': 3, 'handbag': 1, 'tie': 1, 'teddy bear': 1, 'oven': 1, 'backpack': 1}"
img/80156.png,"['person', 'toothbrush', 'tie', 'chair', 'cup']","{'person': 2, 'toothbrush': 1, 'tie': 2, 'chair': 1, 'cup': 1}"
img/68137.png,"['person', 'chair', 'potted plant', 'vase', 'couch', 'car', 'skateboard', 'kite', 'airplane', 'umbrella']","{'person': 2, 'chair': 3, 'potted plant': 1, 'vase': 2, 'couch': 2, 'car': 1, 'skateboard': 3, 'kite': 2, 'airplane': 1, 'umbrella': 3}"
img/71863.png,"['person', 'cell phone', 'cow', 'dining table', 'chair', 'fork', 'knife', 'sink', 'sheep', 'skateboard', 'hair drier', 'dog', 'scissors', 'snowboard', 'spoon']","{'person': 4, 'cell phone': 3, 'cow': 1, 'dining table': 1, 'chair': 1, 'fork': 1, 'knife': 1, 'sink': 1, 'sheep': 1, 'skateboard': 1, 'hair drier': 1, 'dog': 1, 'scissors': 1, 'snowboard': 1, 'spoon': 1}"
img/03186.png,"['person', 'tie', 'remote', 'cell phone', 'donut']","{'person': 2, 'tie': 2, 'remote': 1, 'cell phone': 1, 'donut': 1}"
img/74930.png,"['person', 'bottle', 'cell phone']","{'person': 1, 'bottle': 1, 'cell phone': 1}"
img/48170.png,"['person', 'chair', 'suitcase', 'bench', 'truck']","{'person': 2, 'chair': 2, 'suitcase': 1, 'bench': 1, 'truck': 1}"
img/18204.png,"['person', 'surfboard', 'umbrella', 'frisbee']","{'person': 2, 'surfboard': 1, 'umbrella': 2, 'frisbee': 1}"
img/73152.png,"['person', 'cup', 'chair', 'bowl']","{'person': 1, 'cup': 2, 'chair': 2, 'bowl': 1}"
img/63758.png,"['person', 'bottle', 'dining table', 'tie', 'cell phone']","{'person': 1, 'bottle': 1, 'dining table': 3, 'tie': 1, 'cell phone': 2}"
