Image,Detected_Classes,Class_Frequencies
img/14038.png,"['person', 'tie', 'toothbrush']","{'person': 2, 'tie': 4, 'toothbrush': 1}"
img/67943.png,"['person', 'donut', 'tie', 'book']","{'person': 2, 'donut': 1, 'tie': 1, 'book': 2}"
img/05241.png,"['person', 'car', 'bus', 'truck']","{'person': 3, 'car': 4, 'bus': 2, 'truck': 2}"
img/10732.png,"['person', 'bicycle', 'bird', 'motorcycle', 'suitcase']","{'person': 3, 'bicycle': 2, 'bird': 4, 'motorcycle': 1, 'suitcase': 1}"
img/37918.png,['person'],{'person': 1}
img/42896.png,"['person', 'tie']","{'person': 1, 'tie': 3}"
img/80397.png,"['sports ball', 'person', 'traffic light']","{'sports ball': 1, 'person': 2, 'traffic light': 1}"
img/62805.png,"['person', 'tie', 'chair']","{'person': 2, 'tie': 1, 'chair': 2}"
img/65432.png,"['person', 'chair', 'skateboard', 'bench', 'knife']","{'person': 3, 'chair': 3, 'skateboard': 3, 'bench': 3, 'knife': 1}"
img/69750.png,"['person', 'tie', 'handbag', 'sports ball', 'bed', 'baseball glove', 'backpack', 'frisbee', 'hair drier']","{'person': 3, 'tie': 4, 'handbag': 2, 'sports ball': 1, 'bed': 1, 'baseball glove': 1, 'backpack': 1, 'frisbee': 1, 'hair drier': 1}"
img/48260.png,"['person', 'bicycle', 'baseball bat', 'tennis racket', 'motorcycle', 'scissors']","{'person': 2, 'bicycle': 14, 'baseball bat': 2, 'tennis racket': 1, 'motorcycle': 1, 'scissors': 1}"
img/64780.png,"['person', 'cell phone', 'chair', 'remote']","{'person': 5, 'cell phone': 2, 'chair': 1, 'remote': 2}"
img/39826.png,"['person', 'surfboard', 'toothbrush', 'bird', 'frisbee', 'remote']","{'person': 5, 'surfboard': 2, 'toothbrush': 1, 'bird': 1, 'frisbee': 1, 'remote': 1}"
img/34092.png,"['person', 'chair', 'couch', 'dining table', 'potted plant', 'bed', 'laptop', 'bench', 'backpack', 'handbag', 'vase']","{'person': 9, 'chair': 12, 'couch': 3, 'dining table': 4, 'potted plant': 2, 'bed': 2, 'laptop': 1, 'bench': 2, 'backpack': 1, 'handbag': 2, 'vase': 1}"
img/67243.png,"['person', 'tie', 'cell phone', 'handbag', 'scissors']","{'person': 3, 'tie': 1, 'cell phone': 2, 'handbag': 1, 'scissors': 2}"
img/51624.png,"['person', 'dog', 'cat', 'teddy bear', 'cup', 'bed', 'bird', 'sheep', 'hair drier']","{'person': 5, 'dog': 1, 'cat': 2, 'teddy bear': 1, 'cup': 1, 'bed': 2, 'bird': 1, 'sheep': 1, 'hair drier': 1}"
img/70834.png,"['person', 'cell phone', 'toilet', 'car', 'backpack', 'suitcase', 'motorcycle', 'sink', 'chair', 'vase', 'cup', 'dining table', 'tv']","{'person': 3, 'cell phone': 1, 'toilet': 2, 'car': 1, 'backpack': 5, 'suitcase': 1, 'motorcycle': 1, 'sink': 1, 'chair': 2, 'vase': 1, 'cup': 1, 'dining table': 1, 'tv': 1}"
img/39281.png,"['person', 'laptop', 'cell phone', 'chair', 'backpack', 'tie', 'bed', 'handbag', 'knife', 'scissors', 'remote', 'book']","{'person': 10, 'laptop': 1, 'cell phone': 1, 'chair': 4, 'backpack': 2, 'tie': 1, 'bed': 1, 'handbag': 2, 'knife': 1, 'scissors': 1, 'remote': 1, 'book': 1}"
img/87290.png,"['person', 'cat', 'tie', 'sports ball', 'bench', 'car']","{'person': 4, 'cat': 1, 'tie': 2, 'sports ball': 1, 'bench': 1, 'car': 1}"
img/98067.png,"['bear', 'dog', 'person', 'bird', 'elephant']","{'bear': 2, 'dog': 2, 'person': 1, 'bird': 3, 'elephant': 1}"
img/37928.png,"['bird', 'vase', 'horse', 'baseball glove', 'person', 'bed']","{'bird': 2, 'vase': 1, 'horse': 2, 'baseball glove': 2, 'person': 1, 'bed': 1}"
img/08637.png,"['person', 'cell phone', 'backpack', 'bottle', 'tie', 'bed']","{'person': 88, 'cell phone': 7, 'backpack': 1, 'bottle': 1, 'tie': 1, 'bed': 2}"
img/16593.png,"['person', 'tie', 'chair', 'bench']","{'person': 28, 'tie': 2, 'chair': 4, 'bench': 1}"
img/10524.png,"['person', 'chair', 'couch', 'potted plant', 'tie', 'cat', 'dog', 'vase', 'bed', 'remote', 'bird', 'cell phone', 'toilet']","{'person': 3, 'chair': 4, 'couch': 5, 'potted plant': 1, 'tie': 1, 'cat': 1, 'dog': 1, 'vase': 2, 'bed': 2, 'remote': 1, 'bird': 1, 'cell phone': 1, 'toilet': 1}"
img/56138.png,"['person', 'scissors', 'bed', 'frisbee', 'cake', 'book', 'knife', 'baseball glove', 'bird', 'dining table', 'boat', 'bottle', 'sports ball', 'bench', 'tennis racket', 'sink']","{'person': 4, 'scissors': 4, 'bed': 1, 'frisbee': 1, 'cake': 1, 'book': 1, 'knife': 2, 'baseball glove': 1, 'bird': 3, 'dining table': 1, 'boat': 1, 'bottle': 1, 'sports ball': 1, 'bench': 1, 'tennis racket': 1, 'sink': 1}"
img/37054.png,['person'],{'person': 1}
img/31076.png,"['person', 'horse', 'snowboard', 'bicycle', 'airplane', 'surfboard', 'chair', 'skis', 'motorcycle', 'umbrella', 'skateboard', 'backpack', 'scissors', 'giraffe', 'bird']","{'person': 30, 'horse': 10, 'snowboard': 3, 'bicycle': 3, 'airplane': 2, 'surfboard': 1, 'chair': 1, 'skis': 1, 'motorcycle': 2, 'umbrella': 1, 'skateboard': 2, 'backpack': 1, 'scissors': 1, 'giraffe': 1, 'bird': 1}"
img/67420.png,"['person', 'bed', 'chair', 'tie', 'baseball glove', 'backpack', 'baseball bat', 'bench', 'couch', 'handbag', 'car', 'frisbee']","{'person': 85, 'bed': 2, 'chair': 1, 'tie': 1, 'baseball glove': 2, 'backpack': 1, 'baseball bat': 1, 'bench': 2, 'couch': 2, 'handbag': 1, 'car': 1, 'frisbee': 1}"
img/63579.png,['person'],{'person': 1}
img/32906.png,"['person', 'tie', 'handbag', 'fork', 'chair', 'teddy bear', 'umbrella', 'snowboard', 'skis', 'skateboard', 'cup']","{'person': 9, 'tie': 2, 'handbag': 3, 'fork': 1, 'chair': 4, 'teddy bear': 3, 'umbrella': 2, 'snowboard': 1, 'skis': 1, 'skateboard': 1, 'cup': 1}"
img/46823.png,"['person', 'chair', 'handbag', 'bed', 'bench']","{'person': 5, 'chair': 5, 'handbag': 1, 'bed': 1, 'bench': 1}"
img/89541.png,"['bus', 'car', 'boat', 'truck']","{'bus': 7, 'car': 12, 'boat': 2, 'truck': 3}"
img/96587.png,"['person', 'bottle', 'potted plant', 'handbag', 'tie', 'umbrella', 'sink', 'bicycle', 'scissors', 'chair']","{'person': 9, 'bottle': 4, 'potted plant': 10, 'handbag': 2, 'tie': 1, 'umbrella': 1, 'sink': 1, 'bicycle': 1, 'scissors': 1, 'chair': 1}"
img/89471.png,"['dog', 'bird', 'cat', 'bear', 'person', 'teddy bear']","{'dog': 1, 'bird': 1, 'cat': 1, 'bear': 1, 'person': 1, 'teddy bear': 1}"
img/75063.png,"['person', 'chair', 'tie', 'backpack', 'handbag']","{'person': 3, 'chair': 2, 'tie': 1, 'backpack': 1, 'handbag': 1}"
img/75294.png,"['person', 'baseball bat', 'chair', 'cup', 'bench', 'tie']","{'person': 32, 'baseball bat': 2, 'chair': 4, 'cup': 1, 'bench': 1, 'tie': 1}"
img/92381.png,['person'],{'person': 1}
img/48623.png,['person'],{'person': 1}
img/78214.png,"['person', 'potted plant', 'vase', 'sports ball']","{'person': 3, 'potted plant': 4, 'vase': 1, 'sports ball': 2}"
img/27438.png,"['person', 'bed']","{'person': 1, 'bed': 2}"
img/80297.png,"['person', 'frisbee', 'clock', 'cup', 'tie', 'handbag']","{'person': 24, 'frisbee': 1, 'clock': 2, 'cup': 1, 'tie': 1, 'handbag': 1}"
img/38460.png,"['person', 'tie', 'dining table', 'chair']","{'person': 3, 'tie': 1, 'dining table': 4, 'chair': 3}"
img/85927.png,['person'],{'person': 1}
img/87241.png,"['person', 'car', 'backpack', 'truck', 'handbag', 'clock', 'suitcase']","{'person': 2, 'car': 22, 'backpack': 1, 'truck': 8, 'handbag': 2, 'clock': 1, 'suitcase': 1}"
img/31467.png,"['bird', 'kite']","{'bird': 50, 'kite': 5}"
img/16275.png,"['person', 'cake', 'tie', 'dining table', 'cell phone', 'chair', 'bowl', 'bench', 'pizza']","{'person': 10, 'cake': 3, 'tie': 2, 'dining table': 1, 'cell phone': 4, 'chair': 2, 'bowl': 1, 'bench': 1, 'pizza': 1}"
img/81206.png,"['person', 'chair']","{'person': 4, 'chair': 1}"
img/92671.png,"['person', 'book', 'bed', 'vase', 'laptop', 'remote', 'bottle', 'cup', 'cell phone', 'umbrella', 'clock', 'teddy bear']","{'person': 4, 'book': 1, 'bed': 8, 'vase': 1, 'laptop': 1, 'remote': 1, 'bottle': 1, 'cup': 1, 'cell phone': 1, 'umbrella': 1, 'clock': 1, 'teddy bear': 1}"
img/58026.png,"['person', 'backpack', 'dog', 'handbag', 'bird', 'snowboard', 'bear']","{'person': 12, 'backpack': 5, 'dog': 2, 'handbag': 6, 'bird': 1, 'snowboard': 1, 'bear': 1}"
img/59278.png,"['person', 'tie']","{'person': 3, 'tie': 4}"
img/41672.png,"['person', 'bed', 'chair']","{'person': 3, 'bed': 1, 'chair': 1}"
img/50879.png,"['person', 'cup', 'bottle', 'chair', 'book', 'skateboard', 'hair drier']","{'person': 1, 'cup': 1, 'bottle': 4, 'chair': 1, 'book': 1, 'skateboard': 1, 'hair drier': 1}"
img/10835.png,"['person', 'couch', 'tie', 'cell phone', 'bed', 'chair', 'book', 'remote']","{'person': 3, 'couch': 6, 'tie': 2, 'cell phone': 1, 'bed': 2, 'chair': 1, 'book': 3, 'remote': 1}"
img/09324.png,['person'],{'person': 1}
img/50743.png,"['person', 'cup', 'tie', 'couch', 'bed', 'vase']","{'person': 2, 'cup': 1, 'tie': 8, 'couch': 5, 'bed': 4, 'vase': 1}"
img/53806.png,"['person', 'baseball glove', 'tennis racket', 'frisbee']","{'person': 1, 'baseball glove': 1, 'tennis racket': 1, 'frisbee': 1}"
img/73206.png,"['person', 'bowl', 'bicycle', 'sports ball', 'cup']","{'person': 9, 'bowl': 1, 'bicycle': 1, 'sports ball': 1, 'cup': 1}"
img/96874.png,"['person', 'laptop', 'chair', 'bench', 'traffic light', 'couch', 'bed', 'sports ball', 'suitcase', 'tv']","{'person': 7, 'laptop': 2, 'chair': 7, 'bench': 4, 'traffic light': 1, 'couch': 1, 'bed': 2, 'sports ball': 1, 'suitcase': 1, 'tv': 1}"
img/69014.png,"['person', 'tie']","{'person': 3, 'tie': 1}"
img/70426.png,['person'],{'person': 1}
img/97583.png,"['person', 'teddy bear', 'tie']","{'person': 2, 'teddy bear': 1, 'tie': 1}"
img/46208.png,"['person', 'tie', 'car', 'bicycle', 'motorcycle', 'baseball glove', 'chair', 'bench']","{'person': 4, 'tie': 2, 'car': 1, 'bicycle': 2, 'motorcycle': 1, 'baseball glove': 1, 'chair': 1, 'bench': 1}"
img/84531.png,['person'],{'person': 1}
img/56240.png,"['person', 'tie', 'handbag']","{'person': 9, 'tie': 1, 'handbag': 1}"
img/52874.png,['person'],{'person': 1}
img/18207.png,['person'],{'person': 1}
img/86701.png,"['person', 'cell phone', 'teddy bear', 'chair', 'potted plant', 'handbag', 'couch', 'remote', 'dining table', 'backpack', 'clock', 'bed', 'carrot']","{'person': 16, 'cell phone': 2, 'teddy bear': 3, 'chair': 16, 'potted plant': 3, 'handbag': 3, 'couch': 2, 'remote': 1, 'dining table': 1, 'backpack': 2, 'clock': 1, 'bed': 1, 'carrot': 1}"
img/62985.png,"['person', 'chair', 'bottle', 'bicycle', 'clock', 'suitcase', 'bench', 'truck', 'tv', 'train']","{'person': 2, 'chair': 2, 'bottle': 1, 'bicycle': 1, 'clock': 2, 'suitcase': 1, 'bench': 1, 'truck': 1, 'tv': 1, 'train': 1}"
img/52416.png,"['person', 'boat', 'clock', 'truck', 'bird', 'baseball glove', 'horse', 'tie', 'train', 'handbag', 'airplane']","{'person': 6, 'boat': 3, 'clock': 3, 'truck': 1, 'bird': 1, 'baseball glove': 1, 'horse': 2, 'tie': 3, 'train': 1, 'handbag': 1, 'airplane': 1}"
img/02687.png,"['clock', 'bowl']","{'clock': 1, 'bowl': 1}"
img/75910.png,"['person', 'dining table', 'handbag', 'chair', 'backpack', 'tie', 'bench', 'vase', 'bicycle', 'potted plant']","{'person': 17, 'dining table': 14, 'handbag': 3, 'chair': 17, 'backpack': 2, 'tie': 1, 'bench': 3, 'vase': 1, 'bicycle': 1, 'potted plant': 1}"
img/51930.png,"['remote', 'person', 'bottle', 'mouse', 'toothbrush', 'hair drier', 'chair', 'handbag', 'teddy bear', 'umbrella', 'kite', 'backpack', 'bed', 'bird', 'cat', 'cake', 'donut']","{'remote': 2, 'person': 1, 'bottle': 1, 'mouse': 1, 'toothbrush': 2, 'hair drier': 3, 'chair': 1, 'handbag': 1, 'teddy bear': 1, 'umbrella': 1, 'kite': 1, 'backpack': 1, 'bed': 1, 'bird': 1, 'cat': 1, 'cake': 1, 'donut': 1}"
img/96475.png,"['person', 'skateboard', 'suitcase', 'handbag', 'book', 'stop sign', 'chair', 'bench', 'backpack', 'tennis racket']","{'person': 8, 'skateboard': 1, 'suitcase': 5, 'handbag': 3, 'book': 1, 'stop sign': 1, 'chair': 7, 'bench': 2, 'backpack': 1, 'tennis racket': 1}"
img/32608.png,"['person', 'sports ball', 'toothbrush', 'hair drier', 'chair', 'handbag', 'cell phone', 'remote', 'dining table', 'bottle', 'baseball glove']","{'person': 9, 'sports ball': 1, 'toothbrush': 2, 'hair drier': 3, 'chair': 1, 'handbag': 1, 'cell phone': 1, 'remote': 3, 'dining table': 1, 'bottle': 1, 'baseball glove': 1}"
img/50619.png,"['person', 'bed']","{'person': 7, 'bed': 3}"
img/75046.png,"['person', 'tie', 'bird', 'bear', 'sheep', 'chair', 'cow', 'horse', 'cat']","{'person': 4, 'tie': 2, 'bird': 2, 'bear': 2, 'sheep': 1, 'chair': 1, 'cow': 1, 'horse': 1, 'cat': 1}"
img/89675.png,"['person', 'car', 'truck', 'boat', 'bus', 'cell phone', 'bottle', 'baseball glove', 'chair', 'handbag', 'banana', 'tie']","{'person': 25, 'car': 2, 'truck': 1, 'boat': 2, 'bus': 1, 'cell phone': 2, 'bottle': 1, 'baseball glove': 1, 'chair': 3, 'handbag': 1, 'banana': 1, 'tie': 1}"
img/45201.png,"['person', 'surfboard', 'cell phone', 'cup', 'handbag', 'umbrella']","{'person': 8, 'surfboard': 1, 'cell phone': 3, 'cup': 1, 'handbag': 2, 'umbrella': 2}"
img/41597.png,['person'],{'person': 2}
img/64309.png,"['person', 'cell phone', 'toothbrush', 'remote', 'bed', 'baseball glove']","{'person': 13, 'cell phone': 5, 'toothbrush': 3, 'remote': 2, 'bed': 1, 'baseball glove': 1}"
img/53692.png,"['bench', 'sheep', 'dog', 'cow', 'cat', 'bear', 'truck', 'chair']","{'bench': 2, 'sheep': 4, 'dog': 1, 'cow': 2, 'cat': 1, 'bear': 2, 'truck': 1, 'chair': 1}"
img/89324.png,"['person', 'tie', 'couch']","{'person': 7, 'tie': 2, 'couch': 1}"
img/68975.png,"['person', 'handbag', 'bed']","{'person': 3, 'handbag': 1, 'bed': 1}"
img/12637.png,"['sheep', 'cow', 'horse', 'elephant', 'train', 'dog']","{'sheep': 8, 'cow': 3, 'horse': 1, 'elephant': 1, 'train': 1, 'dog': 1}"
img/91245.png,"['dog', 'bear', 'cell phone', 'donut', 'teddy bear', 'cat', 'bird', 'sheep']","{'dog': 1, 'bear': 1, 'cell phone': 1, 'donut': 1, 'teddy bear': 1, 'cat': 1, 'bird': 1, 'sheep': 1}"
img/75106.png,"['person', 'cell phone']","{'person': 3, 'cell phone': 1}"
img/34798.png,"['person', 'car', 'cell phone', 'parking meter', 'suitcase', 'traffic light', 'handbag', 'laptop', 'stop sign', 'bench', 'book', 'tie', 'backpack']","{'person': 3, 'car': 2, 'cell phone': 1, 'parking meter': 1, 'suitcase': 2, 'traffic light': 1, 'handbag': 2, 'laptop': 1, 'stop sign': 1, 'bench': 2, 'book': 1, 'tie': 1, 'backpack': 1}"
img/83657.png,"['person', 'tie', 'toothbrush', 'handbag', 'fork']","{'person': 2, 'tie': 5, 'toothbrush': 2, 'handbag': 1, 'fork': 1}"
img/95081.png,"['person', 'handbag', 'tie', 'tennis racket', 'scissors', 'backpack', 'skateboard']","{'person': 83, 'handbag': 9, 'tie': 2, 'tennis racket': 2, 'scissors': 1, 'backpack': 2, 'skateboard': 1}"
img/24039.png,"['person', 'backpack', 'sports ball', 'handbag', 'bench']","{'person': 1, 'backpack': 2, 'sports ball': 1, 'handbag': 1, 'bench': 1}"
img/93057.png,['person'],{'person': 4}
img/29678.png,"['person', 'tie', 'toothbrush', 'hair drier', 'bottle', 'cell phone', 'baseball bat', 'remote']","{'person': 1, 'tie': 5, 'toothbrush': 1, 'hair drier': 2, 'bottle': 2, 'cell phone': 3, 'baseball bat': 1, 'remote': 1}"
img/79045.png,"['person', 'cell phone', 'tie', 'car', 'bicycle', 'scissors', 'book', 'toothbrush', 'motorcycle', 'parking meter', 'fork', 'umbrella', 'bottle', 'knife']","{'person': 3, 'cell phone': 4, 'tie': 4, 'car': 2, 'bicycle': 2, 'scissors': 1, 'book': 1, 'toothbrush': 2, 'motorcycle': 1, 'parking meter': 1, 'fork': 1, 'umbrella': 1, 'bottle': 1, 'knife': 1}"
img/93184.png,"['person', 'apple', 'handbag', 'dining table', 'skis', 'backpack', 'bowl', 'sports ball', 'banana', 'snowboard']","{'person': 1, 'apple': 1, 'handbag': 3, 'dining table': 1, 'skis': 1, 'backpack': 2, 'bowl': 1, 'sports ball': 1, 'banana': 1, 'snowboard': 1}"
img/42706.png,"['cow', 'bench', 'dog', 'cat', 'sheep', 'chair']","{'cow': 2, 'bench': 3, 'dog': 1, 'cat': 1, 'sheep': 1, 'chair': 2}"
img/56423.png,"['person', 'chair', 'handbag', 'elephant', 'teddy bear', 'backpack']","{'person': 1, 'chair': 2, 'handbag': 1, 'elephant': 1, 'teddy bear': 1, 'backpack': 1}"
img/62043.png,"['person', 'truck', 'car', 'book', 'potted plant']","{'person': 2, 'truck': 4, 'car': 1, 'book': 1, 'potted plant': 1}"
img/37052.png,"['person', 'dog', 'bottle', 'tie', 'cat', 'cell phone', 'teddy bear', 'handbag', 'cup']","{'person': 33, 'dog': 1, 'bottle': 1, 'tie': 3, 'cat': 1, 'cell phone': 3, 'teddy bear': 1, 'handbag': 1, 'cup': 1}"
img/57496.png,"['person', 'spoon', 'remote', 'cake', 'cell phone', 'fork', 'cup', 'bowl']","{'person': 1, 'spoon': 1, 'remote': 1, 'cake': 1, 'cell phone': 2, 'fork': 1, 'cup': 1, 'bowl': 1}"
img/24538.png,"['person', 'traffic light', 'cell phone', 'handbag', 'cup', 'car', 'remote']","{'person': 9, 'traffic light': 1, 'cell phone': 2, 'handbag': 1, 'cup': 1, 'car': 1, 'remote': 1}"
img/34726.png,"['person', 'vase', 'potted plant']","{'person': 1, 'vase': 1, 'potted plant': 2}"
img/26947.png,"['person', 'book', 'laptop', 'cup', 'bottle']","{'person': 3, 'book': 3, 'laptop': 1, 'cup': 2, 'bottle': 1}"
img/53089.png,"['person', 'tie', 'motorcycle', 'bicycle', 'chair', 'handbag', 'backpack', 'potted plant']","{'person': 2, 'tie': 1, 'motorcycle': 2, 'bicycle': 4, 'chair': 1, 'handbag': 1, 'backpack': 1, 'potted plant': 1}"
img/85749.png,"['dog', 'bird', 'cat']","{'dog': 2, 'bird': 2, 'cat': 1}"
img/57423.png,"['stop sign', 'tie', 'bird']","{'stop sign': 1, 'tie': 1, 'bird': 1}"
img/93416.png,"['person', 'bed']","{'person': 5, 'bed': 1}"
img/70213.png,"['person', 'car', 'cell phone', 'tie', 'backpack', 'handbag', 'traffic light', 'sports ball']","{'person': 4, 'car': 9, 'cell phone': 1, 'tie': 3, 'backpack': 5, 'handbag': 3, 'traffic light': 1, 'sports ball': 1}"
img/87052.png,"['person', 'suitcase', 'handbag', 'tie', 'backpack', 'umbrella', 'traffic light', 'remote', 'potted plant', 'car', 'chair', 'book']","{'person': 75, 'suitcase': 3, 'handbag': 6, 'tie': 2, 'backpack': 2, 'umbrella': 4, 'traffic light': 2, 'remote': 1, 'potted plant': 1, 'car': 1, 'chair': 2, 'book': 1}"
img/02365.png,"['person', 'cell phone', 'motorcycle', 'remote', 'handbag', 'suitcase', 'baseball glove', 'umbrella', 'backpack', 'parking meter']","{'person': 6, 'cell phone': 2, 'motorcycle': 1, 'remote': 1, 'handbag': 2, 'suitcase': 1, 'baseball glove': 1, 'umbrella': 1, 'backpack': 1, 'parking meter': 1}"
img/28567.png,"['bear', 'sheep', 'bed', 'dog', 'teddy bear', 'couch']","{'bear': 3, 'sheep': 2, 'bed': 2, 'dog': 2, 'teddy bear': 3, 'couch': 1}"
img/24931.png,"['person', 'car', 'handbag', 'tie', 'backpack']","{'person': 4, 'car': 1, 'handbag': 2, 'tie': 1, 'backpack': 1}"
img/10734.png,"['person', 'handbag', 'baseball bat', 'teddy bear', 'chair', 'tie', 'scissors', 'train', 'knife', 'tennis racket', 'book', 'cell phone', 'backpack', 'skis']","{'person': 4, 'handbag': 5, 'baseball bat': 4, 'teddy bear': 1, 'chair': 1, 'tie': 2, 'scissors': 2, 'train': 1, 'knife': 1, 'tennis racket': 1, 'book': 1, 'cell phone': 1, 'backpack': 1, 'skis': 1}"
img/50361.png,"['cow', 'dog', 'horse']","{'cow': 1, 'dog': 1, 'horse': 1}"
img/17058.png,"['clock', 'vase', 'person', 'sink', 'bird', 'cat', 'scissors', 'mouse', 'cake', 'toilet']","{'clock': 2, 'vase': 1, 'person': 1, 'sink': 1, 'bird': 1, 'cat': 1, 'scissors': 1, 'mouse': 2, 'cake': 1, 'toilet': 1}"
img/47032.png,"['elephant', 'person', 'chair', 'bird', 'zebra', 'cell phone', 'teddy bear', 'couch', 'horse', 'baseball glove', 'dining table', 'cow', 'orange', 'vase']","{'elephant': 1, 'person': 1, 'chair': 1, 'bird': 1, 'zebra': 1, 'cell phone': 1, 'teddy bear': 1, 'couch': 1, 'horse': 1, 'baseball glove': 1, 'dining table': 1, 'cow': 1, 'orange': 1, 'vase': 1}"
img/30928.png,"['person', 'handbag', 'suitcase', 'chair']","{'person': 1, 'handbag': 1, 'suitcase': 1, 'chair': 1}"
img/34782.png,['boat'],{'boat': 1}
img/71628.png,"['person', 'frisbee', 'bowl', 'dog', 'bird', 'cow', 'surfboard', 'toilet', 'spoon']","{'person': 1, 'frisbee': 4, 'bowl': 1, 'dog': 1, 'bird': 1, 'cow': 1, 'surfboard': 1, 'toilet': 1, 'spoon': 1}"
img/34510.png,"['person', 'clock', 'bed', 'potted plant', 'remote', 'vase', 'baseball bat', 'hair drier', 'toothbrush', 'cup', 'bottle', 'tv', 'sink']","{'person': 1, 'clock': 1, 'bed': 4, 'potted plant': 6, 'remote': 1, 'vase': 2, 'baseball bat': 1, 'hair drier': 1, 'toothbrush': 1, 'cup': 3, 'bottle': 3, 'tv': 1, 'sink': 1}"
img/32716.png,"['person', 'tie', 'handbag', 'baseball bat']","{'person': 1, 'tie': 2, 'handbag': 1, 'baseball bat': 1}"
img/96380.png,"['person', 'laptop', 'cell phone', 'tv']","{'person': 4, 'laptop': 1, 'cell phone': 1, 'tv': 1}"
img/65978.png,"['person', 'toothbrush', 'scissors', 'cell phone', 'hair drier', 'knife', 'remote', 'spoon']","{'person': 1, 'toothbrush': 1, 'scissors': 1, 'cell phone': 3, 'hair drier': 1, 'knife': 1, 'remote': 1, 'spoon': 1}"
img/74318.png,"['dog', 'bench', 'chair']","{'dog': 2, 'bench': 7, 'chair': 1}"
img/68730.png,"['car', 'traffic light']","{'car': 5, 'traffic light': 1}"
img/80625.png,"['person', 'chair']","{'person': 3, 'chair': 1}"
img/96570.png,"['person', 'bottle', 'dining table', 'bench', 'mouse', 'bed']","{'person': 7, 'bottle': 1, 'dining table': 1, 'bench': 1, 'mouse': 1, 'bed': 1}"
img/68731.png,"['person', 'teddy bear', 'potted plant', 'umbrella', 'tie', 'vase']","{'person': 12, 'teddy bear': 6, 'potted plant': 2, 'umbrella': 1, 'tie': 1, 'vase': 1}"
img/52790.png,"['person', 'bed', 'backpack', 'dining table', 'handbag']","{'person': 10, 'bed': 1, 'backpack': 1, 'dining table': 1, 'handbag': 1}"
img/89073.png,['person'],{'person': 4}
img/57438.png,"['person', 'tie', 'cell phone', 'hot dog', 'donut', 'cup']","{'person': 2, 'tie': 3, 'cell phone': 1, 'hot dog': 1, 'donut': 1, 'cup': 1}"
img/86714.png,"['vase', 'banana', 'bird', 'dining table', 'elephant', 'fire hydrant']","{'vase': 2, 'banana': 1, 'bird': 1, 'dining table': 1, 'elephant': 1, 'fire hydrant': 1}"
img/16045.png,"['knife', 'umbrella', 'handbag', 'scissors', 'cake', 'suitcase', 'vase', 'kite']","{'knife': 2, 'umbrella': 1, 'handbag': 1, 'scissors': 1, 'cake': 1, 'suitcase': 1, 'vase': 1, 'kite': 1}"
img/54719.png,"['person', 'clock']","{'person': 7, 'clock': 1}"
img/17698.png,"['bear', 'sheep', 'dog', 'cat']","{'bear': 2, 'sheep': 2, 'dog': 2, 'cat': 2}"
img/31485.png,['person'],{'person': 1}
img/47215.png,"['car', 'truck', 'person']","{'car': 5, 'truck': 2, 'person': 1}"
img/03642.png,"['person', 'car', 'dog', 'sheep', 'horse', 'traffic light', 'bicycle', 'bench', 'motorcycle', 'tie', 'cow']","{'person': 9, 'car': 11, 'dog': 2, 'sheep': 2, 'horse': 2, 'traffic light': 1, 'bicycle': 4, 'bench': 1, 'motorcycle': 1, 'tie': 1, 'cow': 1}"
img/46237.png,"['person', 'tie']","{'person': 1, 'tie': 2}"
img/84576.png,"['person', 'horse', 'backpack', 'airplane', 'banana', 'handbag', 'skis', 'baseball bat', 'bird', 'baseball glove', 'teddy bear', 'dog']","{'person': 25, 'horse': 9, 'backpack': 2, 'airplane': 4, 'banana': 1, 'handbag': 6, 'skis': 3, 'baseball bat': 1, 'bird': 3, 'baseball glove': 1, 'teddy bear': 1, 'dog': 1}"
img/79165.png,"['boat', 'parking meter', 'train', 'stop sign', 'bird']","{'boat': 3, 'parking meter': 2, 'train': 1, 'stop sign': 1, 'bird': 1}"
img/48760.png,['person'],{'person': 1}
img/37265.png,"['dog', 'bed', 'cat', 'dining table', 'suitcase', 'couch', 'chair']","{'dog': 1, 'bed': 2, 'cat': 1, 'dining table': 1, 'suitcase': 1, 'couch': 1, 'chair': 1}"
img/53260.png,"['person', 'cup', 'dining table', 'wine glass', 'bottle', 'donut', 'chair', 'cell phone', 'backpack']","{'person': 20, 'cup': 2, 'dining table': 3, 'wine glass': 3, 'bottle': 1, 'donut': 1, 'chair': 1, 'cell phone': 1, 'backpack': 1}"
img/03421.png,"['person', 'tie', 'baseball glove', 'baseball bat', 'backpack', 'handbag', 'sports ball']","{'person': 1, 'tie': 2, 'baseball glove': 1, 'baseball bat': 1, 'backpack': 2, 'handbag': 2, 'sports ball': 1}"
img/80734.png,['person'],{'person': 1}
img/85291.png,"['person', 'teddy bear', 'book', 'dog', 'bed', 'bench']","{'person': 1, 'teddy bear': 1, 'book': 3, 'dog': 1, 'bed': 1, 'bench': 1}"
img/31285.png,"['bear', 'dog', 'cat', 'sheep', 'apple', 'bird']","{'bear': 2, 'dog': 2, 'cat': 1, 'sheep': 2, 'apple': 1, 'bird': 1}"
img/10283.png,"['person', 'tie', 'cell phone', 'chair']","{'person': 7, 'tie': 5, 'cell phone': 3, 'chair': 1}"
